InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
542886,22961,JAM MAKING SET PRINTED,2,2011-02-01 13:09:00,1.45,16515,United Kingdom,2.9
560450,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-07-19 09:49:00,1.25,14117,United Kingdom,30.0
569014,23285,PINK VINTAGE SPOT BEAKER,16,2011-09-30 09:05:00,0.85,18053,United Kingdom,13.6
550636,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2011-04-19 15:37:00,4.96,15281,United Kingdom,4.96
573924,23203,JUMBO BAG VINTAGE DOILY ,20,2011-11-02 09:45:00,2.08,15065,United Kingdom,41.6
573122,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,2011-10-27 16:23:00,1.65,14357,United Kingdom,4.949999999999999
544455,84562A,PINK/WHITE RIBBED MELAMINE JUG,1,2011-02-20 13:18:00,7.95,13097,United Kingdom,7.95
574679,20719,WOODLAND CHARLOTTE BAG,20,2011-11-06 12:38:00,0.85,12645,Germany,17.0
558682,22431,WATERING CAN BLUE ELEPHANT,1,2011-07-01 11:20:00,4.13,15281,United Kingdom,4.13
577333,22621,TRADITIONAL KNITTING NANCY,12,2011-11-18 14:40:00,1.65,14868,United Kingdom,19.799999999999997
553935,20676,RED RETROSPOT BOWL,24,2011-05-20 10:32:00,1.25,15856,United Kingdom,30.0
562534,22991,GIRAFFE WOODEN RULER,12,2011-08-05 14:49:00,1.95,14031,United Kingdom,23.4
557500,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-06-20 15:27:00,3.29,15281,United Kingdom,3.29
554638,23168,CLASSIC CAFE SUGAR DISPENSER,1,2011-05-25 11:59:00,1.25,14810,United Kingdom,1.25
539439,21055,TOOL BOX SOFT TOY ,2,2010-12-17 15:14:00,8.95,13869,United Kingdom,17.9
568070,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-09-23 14:17:00,0.42,16128,United Kingdom,10.08
570696,47566,PARTY BUNTING,4,2011-10-12 09:08:00,4.95,15840,United Kingdom,19.8
564630,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-08-26 11:53:00,1.25,13644,United Kingdom,15.0
566200,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-09-09 14:14:00,2.95,16910,United Kingdom,5.9
567718,21802,CHRISTMAS TREE HEART DECORATION,36,2011-09-22 10:26:00,0.42,17730,United Kingdom,15.12
542344,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2011-01-27 11:30:00,4.96,15281,United Kingdom,4.96
542633,20728,LUNCH BAG CARS BLUE,3,2011-01-31 10:31:00,4.13,15281,United Kingdom,12.39
550325,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-17 13:04:00,1.45,15745,United Kingdom,17.4
542433,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-01-28 10:45:00,2.1,12726,France,12.600000000000001
567382,23080,RED METAL BOX TOP SECRET,2,2011-09-20 10:18:00,8.25,16215,United Kingdom,16.5
568065,23043,PAPER LANTERN 9 POINT HOLLY STAR L,2,2011-09-23 13:44:00,6.25,16240,United Kingdom,12.5
566847,21874,GIN AND TONIC MUG,2,2011-09-15 11:57:00,1.65,15005,United Kingdom,3.3
563234,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-08-15 08:26:00,1.25,13621,United Kingdom,15.0
544210,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-02-17 11:01:00,2.95,14911,EIRE,17.700000000000003
554968,22825,DECORATIVE PLANT POT WITH FRIEZE,3,2011-05-27 16:24:00,7.95,17961,United Kingdom,23.85
556813,21242,RED RETROSPOT PLATE ,1,2011-06-14 17:28:00,3.29,15281,United Kingdom,3.29
572298,23535,WALL ART BICYCLE SAFETY,2,2011-10-23 14:33:00,5.95,14071,United Kingdom,11.9
580608,22629,SPACEBOY LUNCH BOX ,12,2011-12-05 11:39:00,1.95,16811,United Kingdom,23.4
554603,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,2,2011-05-25 11:14:00,4.25,14593,United Kingdom,8.5
559458,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-07-08 12:50:00,85.0,14104,United Kingdom,85.0
566985,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,2,2011-09-16 10:42:00,4.13,15281,United Kingdom,8.26
544323,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-02-17 15:51:00,0.83,15281,United Kingdom,0.83
573585,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-10-31 14:41:00,10.79,15281,United Kingdom,32.37
560937,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-07-22 10:52:00,1.65,17920,United Kingdom,1.65
541969,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-01-24 13:46:00,13.29,15281,United Kingdom,26.58
544931,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-02-24 18:59:00,1.49,13501,Switzerland,17.88
550474,22821,GIFT BAG PSYCHEDELIC APPLES,2,2011-04-18 13:58:00,1.25,15281,United Kingdom,2.5
581404,22935,BAKING MOULD ROSE MILK CHOCOLATE,4,2011-12-08 13:47:00,3.25,13680,United Kingdom,13.0
580893,23016,GLASS TWIST BON BON JAR,2,2011-12-06 12:38:00,7.85,17290,United Kingdom,15.7
555918,21888,BINGO SET,6,2011-06-07 16:21:00,3.75,16098,United Kingdom,22.5
572862,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-10-26 12:48:00,3.75,16750,United Kingdom,3.75
550914,47566B,TEA TIME PARTY BUNTING,50,2011-04-21 13:29:00,4.15,17061,United Kingdom,207.50000000000003
562146,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-03 10:45:00,1.65,17675,United Kingdom,16.5
577633,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-11-21 10:35:00,2.55,14194,United Kingdom,15.299999999999999
547202,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-03-21 13:38:00,0.85,17841,United Kingdom,0.85
540355,22652,TRAVEL SEWING KIT,6,2011-01-06 15:11:00,4.21,15281,United Kingdom,25.259999999999998
571681,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-10-18 13:44:00,0.29,16734,United Kingdom,6.959999999999999
549586,20719,WOODLAND CHARLOTTE BAG,24,2011-04-11 10:00:00,2.46,15281,United Kingdom,59.04
550638,20726,LUNCH BAG WOODLAND,1,2011-04-19 15:44:00,4.13,15281,United Kingdom,4.13
577324,16238,PARTY TIME PENCIL ERASERS,28,2011-11-18 14:01:00,0.21,16463,United Kingdom,5.88
575050,23350,ROLL WRAP VINTAGE SPOT ,144,2011-11-08 12:14:00,1.04,16505,United Kingdom,149.76
570129,22846,BREAD BIN DINER STYLE RED ,1,2011-10-07 13:34:00,16.95,12885,United Kingdom,16.95
543631,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-02-10 16:17:00,7.95,14081,United Kingdom,7.95
566279,22766,PHOTO FRAME CORNICE,4,2011-09-11 14:09:00,2.95,14432,United Kingdom,11.8
578187,35646,VINTAGE BEAD PINK EVENING BAG,24,2011-11-23 11:40:00,1.25,14336,United Kingdom,30.0
546986,23194,GYMKHANA TREASURE BOOK BOX,8,2011-03-18 12:56:00,2.25,14194,United Kingdom,18.0
579278,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-29 10:18:00,2.95,14209,United Kingdom,17.700000000000003
562843,90180A,BLACK+WHITE NECKLACE W TASSEL,1,2011-08-09 17:37:00,9.98,15281,United Kingdom,9.98
571690,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
542536,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5,2011-01-28 13:37:00,3.29,15281,United Kingdom,16.45
574529,23241,TREASURE TIN GYMKHANA DESIGN,2,2011-11-04 14:06:00,2.08,17233,United Kingdom,4.16
551665,22982,PANTRY PASTRY BRUSH,12,2011-05-03 12:35:00,1.25,17442,United Kingdom,15.0
566297,22386,JUMBO BAG PINK POLKADOT,1,2011-09-11 15:50:00,2.08,16794,United Kingdom,2.08
580956,23214,JINGLE BELL HEART ANTIQUE GOLD,2,2011-12-06 14:23:00,2.08,17841,United Kingdom,4.16
564186,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-23 15:20:00,4.95,15755,United Kingdom,19.8
546983,22465,HANGING METAL STAR LANTERN,12,2011-03-18 12:27:00,1.65,16626,United Kingdom,19.799999999999997
560305,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2011-07-18 10:49:00,1.65,16511,United Kingdom,3.3
550144,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-04-14 14:14:00,0.83,16520,United Kingdom,3.32
571290,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-10-16 15:32:00,5.95,17183,United Kingdom,11.9
576217,23536,WALL ART VILLAGE SHOW ,1,2011-11-14 12:56:00,5.95,17081,United Kingdom,5.95
550496,22148,EASTER CRAFT 4 CHICKS ,1,2011-04-18 15:05:00,4.13,15281,United Kingdom,4.13
579505,22107,PIZZA PLATE IN BOX,4,2011-11-29 16:31:00,3.75,13078,United Kingdom,15.0
569202,22365,DOORMAT RESPECTABLE HOUSE,1,2011-09-30 17:22:00,15.79,15281,United Kingdom,15.79
544678,22892,SET OF SALT AND PEPPER TOADSTOOLS,3,2011-02-22 16:15:00,1.25,13077,United Kingdom,3.75
557271,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-19 11:41:00,4.15,17769,United Kingdom,24.900000000000002
580088,90057,DIAMANTE RING ASSORTED IN BOX.,24,2011-12-01 14:30:00,1.25,17115,United Kingdom,30.0
537025,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,1,2010-12-03 16:21:00,8.95,15281,United Kingdom,8.95
559682,22294,HEART FILIGREE DOVE  SMALL,24,2011-07-11 14:55:00,1.25,17337,United Kingdom,30.0
575152,23215,JINGLE BELL HEART ANTIQUE SILVER,8,2011-11-08 16:12:00,2.08,16284,United Kingdom,16.64
540692,21874,GIN AND TONIC MUG,12,2011-01-11 09:12:00,1.25,14320,United Kingdom,15.0
555488,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-06-03 13:43:00,1.95,16942,United Kingdom,3.9
549023,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,2011-04-05 16:27:00,2.46,15281,United Kingdom,2.46
581098,21534,DAIRY MAID LARGE MILK JUG,6,2011-12-07 11:42:00,4.95,14911,EIRE,29.700000000000003
566623,21789,KIDS RAIN MAC PINK,24,2011-09-14 09:31:00,0.85,12756,Japan,20.4
538529,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-13 10:24:00,2.95,14290,United Kingdom,35.400000000000006
571101,22727,ALARM CLOCK BAKELIKE RED ,6,2011-10-13 15:49:00,3.75,16570,United Kingdom,22.5
551136,21845,DAIRY MAID STRIPE MUG,36,2011-04-26 13:05:00,0.79,15301,United Kingdom,28.44
569524,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
536592,22325,MOBILE VINTAGE HEARTS ,1,2010-12-01 17:06:00,11.87,15281,United Kingdom,11.87
558073,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-06-24 16:21:00,0.42,13004,United Kingdom,6.72
571554,20728,LUNCH BAG CARS BLUE,8,2011-10-18 09:13:00,4.96,15281,United Kingdom,39.68
577358,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,2011-11-18 15:59:00,0.83,15281,United Kingdom,0.83
578513,23681,LUNCH BAG RED VINTAGE DOILY,20,2011-11-24 13:32:00,1.65,16609,United Kingdom,33.0
542711,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-01-31 13:19:00,3.75,17894,United Kingdom,3.75
568208,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-25 15:35:00,2.49,12783,Portugal,14.940000000000001
558084,16259,PIECE OF CAMO STATIONERY SET,108,2011-06-26 11:47:00,0.08,14837,United Kingdom,8.64
563205,22273,FELTCRAFT DOLL MOLLY,1,2011-08-14 12:03:00,2.95,14040,United Kingdom,2.95
542268,22026,BANQUET BIRTHDAY  CARD  ,12,2011-01-27 08:30:00,0.42,15358,United Kingdom,5.04
581149,23415,HOME SWEET HOME HOOK,3,2011-12-07 14:12:00,0.39,15471,United Kingdom,1.17
540179,22424,ENAMEL BREAD BIN CREAM,1,2011-01-05 12:54:00,12.75,16033,United Kingdom,12.75
580133,22730,ALARM CLOCK BAKELIKE IVORY,3,2011-12-01 18:43:00,3.75,15531,United Kingdom,11.25
559510,22197,POPCORN HOLDER,100,2011-07-08 15:29:00,0.72,14961,United Kingdom,72.0
550500,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-04-18 15:26:00,5.79,15281,United Kingdom,5.79
571667,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-18 13:04:00,4.15,14554,United Kingdom,4.15
566042,22348,TEA BAG PLATE RED RETROSPOT,3,2011-09-08 13:53:00,0.85,17811,United Kingdom,2.55
556108,22681,FRENCH BLUE METAL DOOR SIGN 6,1,2011-06-08 17:59:00,2.46,15281,United Kingdom,2.46
568515,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-27 12:44:00,0.55,14466,United Kingdom,13.200000000000001
565921,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-09-08 09:13:00,4.95,13889,United Kingdom,29.700000000000003
563689,21749,LARGE RED RETROSPOT WINDMILL,2,2011-08-18 12:43:00,2.1,15743,United Kingdom,4.2
540977,85160B,BLACK BIRD GARDEN DESIGN MUG,1,2011-01-12 15:01:00,16.13,15281,United Kingdom,16.13
567667,21328,BALLOONS  WRITING SET ,1,2011-09-21 15:24:00,3.29,15281,United Kingdom,3.29
541856,20977,36 PENCILS TUBE WOODLAND,6,2011-01-23 15:16:00,1.25,17673,United Kingdom,7.5
564835,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-08-30 12:31:00,4.13,15281,United Kingdom,4.13
542393,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-01-27 15:02:00,1.65,18125,United Kingdom,1.65
544459,21874,GIN AND TONIC MUG,12,2011-02-20 13:52:00,1.25,17838,United Kingdom,15.0
578924,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-11-27 12:10:00,5.95,16983,United Kingdom,5.95
556329,21781,MA CAMPAGNE CUTLERY BOX,2,2011-06-10 11:28:00,14.95,14573,United Kingdom,29.9
544103,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-16 10:33:00,0.85,17961,United Kingdom,0.85
567093,22097,SWALLOW SQUARE TISSUE BOX,36,2011-09-16 12:50:00,0.39,17144,United Kingdom,14.040000000000001
560779,21272,SALLE DE BAIN HOOK,1,2011-07-21 09:30:00,2.46,15281,United Kingdom,2.46
552232,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-05-06 15:54:00,5.79,15281,United Kingdom,5.79
547870,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-03-27 14:18:00,1.25,13668,United Kingdom,7.5
570482,23065,LARGE DECO JEWELLERY STAND,1,2011-10-10 17:00:00,12.5,17459,United Kingdom,12.5
562046,21154,RED RETROSPOT OVEN GLOVE ,10,2011-08-02 10:34:00,1.25,12378,Switzerland,12.5
573373,21818,GLITTER HEART DECORATION,2,2011-10-30 13:37:00,0.39,14684,United Kingdom,0.78
558700,22897,OVEN MITT APPLES DESIGN,1,2011-07-01 12:33:00,1.45,17920,United Kingdom,1.45
550500,22286,DECORATION WOBBLY RABBIT METAL ,1,2011-04-18 15:26:00,3.29,15281,United Kingdom,3.29
539451,20932,PINK POT PLANT CANDLE,2,2010-12-17 16:59:00,7.62,15281,United Kingdom,15.24
553014,21123,SET/10 IVORY POLKADOT PARTY CANDLES,3,2011-05-12 18:49:00,1.25,13451,United Kingdom,3.75
574672,23569,TRADTIONAL ALPHABET STAMP SET,2,2011-11-06 12:25:00,4.95,13532,United Kingdom,9.9
566959,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-09-15 17:00:00,4.95,17530,United Kingdom,14.850000000000001
570019,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-10-07 10:13:00,2.95,17841,United Kingdom,2.95
543826,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-02-14 09:41:00,16.63,15281,United Kingdom,16.63
544194,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-02-17 08:40:00,0.42,16839,United Kingdom,5.04
549573,84836,ZINC METAL HEART DECORATION,4,2011-04-10 16:01:00,1.25,14504,United Kingdom,5.0
549302,23078,ICE CREAM PEN LIP GLOSS ,24,2011-04-08 08:25:00,1.25,14246,United Kingdom,30.0
564353,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-08-24 15:08:00,1.25,15764,United Kingdom,15.0
543252,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,8,2011-02-04 14:58:00,4.15,17685,United Kingdom,33.2
537387,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-06 13:34:00,12.75,13468,United Kingdom,12.75
565648,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-09-05 16:22:00,0.83,18196,United Kingdom,1.66
568567,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,2011-09-27 18:41:00,0.83,15281,United Kingdom,4.9799999999999995
546552,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-15 08:18:00,1.25,13082,United Kingdom,15.0
568328,21942,SKULLS DESIGN FLANNEL,12,2011-09-26 14:06:00,0.85,18016,United Kingdom,10.2
578833,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-11-25 15:23:00,20.79,15281,United Kingdom,20.79
545333,15034,PAPER POCKET TRAVELING FAN ,3,2011-03-01 16:22:00,0.83,15281,United Kingdom,2.4899999999999998
574733,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",1,2011-11-06 15:17:00,2.95,17082,United Kingdom,2.95
561020,85099C,JUMBO  BAG BAROQUE BLACK WHITE,6,2011-07-22 17:21:00,2.08,13563,United Kingdom,12.48
552446,23209,LUNCH BAG DOILEY PATTERN ,5,2011-05-09 13:28:00,1.65,16729,United Kingdom,8.25
547650,82582,AREA PATROLLED METAL SIGN,2,2011-03-24 12:08:00,2.1,17059,United Kingdom,4.2
543235,85186A,EASTER BUNNY GARLAND OF FLOWERS,6,2011-02-04 13:30:00,0.42,14462,United Kingdom,2.52
569089,23332,IVORY WICKER HEART LARGE,3,2011-09-30 12:03:00,1.65,13764,United Kingdom,4.949999999999999
580120,POST,POSTAGE,1,2011-12-01 16:38:00,18.0,12553,France,18.0
569560,22185,SLATE TILE NATURAL HANGING,12,2011-10-05 09:42:00,1.65,14511,United Kingdom,19.799999999999997
544673,22907,PACK OF 20 NAPKINS PANTRY DESIGN,10,2011-02-22 15:46:00,0.85,13421,United Kingdom,8.5
581023,82494l,WOODEN FRAME ANTIQUE WHITE ,6,2011-12-07 10:35:00,8.29,15281,United Kingdom,49.739999999999995
578520,23356,LOVE HOT WATER BOTTLE,1,2011-11-24 13:57:00,5.95,14591,United Kingdom,5.95
574681,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-06 12:41:00,0.42,15156,United Kingdom,10.5
580831,22023,EMPIRE BIRTHDAY CARD,12,2011-12-06 11:39:00,0.42,14418,United Kingdom,5.04
539082,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-16 09:22:00,3.75,13317,United Kingdom,15.0
543828,22686,FRENCH BLUE METAL DOOR SIGN No,24,2011-02-14 09:45:00,1.25,14156,EIRE,30.0
557938,22919,HERB MARKER MINT,2,2011-06-23 15:35:00,1.63,15281,United Kingdom,3.26
545304,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-01 12:51:00,7.95,16212,United Kingdom,15.9
575930,22208,WOOD STAMP SET THANK YOU,1,2011-11-11 17:58:00,3.29,15281,United Kingdom,3.29
557619,22619,SET OF 6 SOLDIER SKITTLES,1,2011-06-21 13:58:00,3.75,17757,United Kingdom,3.75
564256,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2011-08-24 10:45:00,0.38,14796,United Kingdom,4.5600000000000005
552234,22494,EMERGENCY FIRST AID TIN ,1,2011-05-06 16:01:00,2.46,15281,United Kingdom,2.46
578298,85015,SET OF 12  VINTAGE POSTCARD SET,24,2011-11-23 14:52:00,0.65,12619,Germany,15.600000000000001
554654,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-25 13:34:00,1.65,12815,Poland,19.799999999999997
575607,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-11-10 12:37:00,2.46,14096,United Kingdom,14.76
581494,22633,HAND WARMER UNION JACK,12,2011-12-09 10:13:00,2.1,12518,Germany,25.200000000000003
574328,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-11-04 09:05:00,0.55,13081,United Kingdom,13.200000000000001
571038,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-10-13 12:58:00,3.75,15511,United Kingdom,3.75
575603,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2011-11-10 12:29:00,1.25,18125,United Kingdom,2.5
545601,22904,CALENDAR PAPER CUT DESIGN,6,2011-03-04 11:49:00,2.95,15827,United Kingdom,17.700000000000003
571698,21829,DINOSAUR KEYRINGS ASSORTED,216,2011-10-18 14:50:00,0.18,13805,United Kingdom,38.879999999999995
541575,20719,WOODLAND CHARLOTTE BAG,2,2011-01-19 13:21:00,0.85,15311,United Kingdom,1.7
574940,22560,TRADITIONAL MODELLING CLAY,24,2011-11-07 17:21:00,1.25,14929,United Kingdom,30.0
581381,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-12-08 12:54:00,0.95,16933,United Kingdom,2.8499999999999996
547248,15039,SANDALWOOD FAN,1,2011-03-22 09:23:00,1.63,15281,United Kingdom,1.63
551616,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2011-05-03 11:40:00,8.5,15048,United Kingdom,8.5
567512,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-09-20 15:03:00,0.39,12720,Germany,9.36
556441,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,3,2011-06-10 15:07:00,4.25,14415,United Kingdom,12.75
539326,21874,GIN AND TONIC MUG,12,2010-12-17 09:22:00,1.25,14560,United Kingdom,15.0
578833,22668,PINK BABY BUNTING,5,2011-11-25 15:23:00,5.79,15281,United Kingdom,28.95
551250,22788,BROCANTE COAT RACK,2,2011-04-27 12:00:00,9.95,17841,United Kingdom,19.9
569250,47566,PARTY BUNTING,4,2011-10-03 10:18:00,4.95,16747,United Kingdom,19.8
544316,47566,PARTY BUNTING,5,2011-02-17 14:49:00,4.95,16556,United Kingdom,24.75
545590,22619,SET OF 6 SOLDIER SKITTLES,4,2011-03-04 10:24:00,3.75,15220,United Kingdom,15.0
543713,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-02-11 11:46:00,2.46,15281,United Kingdom,4.92
558699,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-07-01 12:17:00,8.95,12494,France,17.9
572758,23210,WHITE ROCKING HORSE HAND PAINTED,2,2011-10-25 18:39:00,2.46,15281,United Kingdom,4.92
540809,21901,"KEY FOB , BACK DOOR ",24,2011-01-11 12:37:00,0.65,18095,United Kingdom,15.600000000000001
541695,84913B,MINT GREEN ROSE TOWEL,1,2011-01-20 18:01:00,3.29,15281,United Kingdom,3.29
559055,20978,36 PENCILS TUBE SKULLS,1,2011-07-05 17:09:00,2.46,15281,United Kingdom,2.46
541855,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2011-01-23 14:59:00,1.25,13742,United Kingdom,2.5
557466,20675,BLUE POLKADOT BOWL,16,2011-06-20 13:08:00,1.25,13815,Germany,20.0
550630,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2011-04-19 14:49:00,0.39,14298,United Kingdom,18.72
548014,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-29 11:29:00,3.75,17719,United Kingdom,15.0
579516,22384,LUNCH BAG PINK POLKADOT,1,2011-11-29 17:52:00,1.65,17841,United Kingdom,1.65
570423,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-10-10 13:38:00,2.95,14451,United Kingdom,11.8
558700,22437,SET OF 9 BLACK SKULL BALLOONS,2,2011-07-01 12:33:00,0.85,17920,United Kingdom,1.7
557742,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-06-22 11:46:00,1.06,14911,EIRE,38.160000000000004
553527,22916,HERB MARKER THYME,12,2011-05-17 14:57:00,0.65,15123,United Kingdom,7.800000000000001
569360,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-03 14:59:00,3.95,14653,United Kingdom,3.95
562021,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-08-01 15:37:00,4.95,16172,United Kingdom,29.700000000000003
540521,21881,CUTE CATS TAPE,12,2011-01-09 12:46:00,0.65,12651,France,7.800000000000001
539718,35648,VINTAGE BEAD PINK PURSE ,1,2010-12-21 13:06:00,5.91,15281,United Kingdom,5.91
545150,22377,BOTTLE BAG RETROSPOT ,5,2011-02-28 12:27:00,2.1,14227,United Kingdom,10.5
575972,23469,CARD HOLDER LOVE BIRD SMALL,1,2011-11-13 13:01:00,4.15,14499,United Kingdom,4.15
575854,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2011-11-11 12:20:00,4.95,14125,United Kingdom,29.700000000000003
556459,23169,CLASSIC GLASS COOKIE JAR,1,2011-06-10 17:25:00,8.29,15281,United Kingdom,8.29
566060,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-09-08 15:27:00,4.96,15281,United Kingdom,9.92
541408,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-01-17 15:42:00,0.85,15738,United Kingdom,10.2
565233,DOT,DOTCOM POSTAGE,1,2011-09-02 09:34:00,235.02,15281,United Kingdom,235.02
543658,21731,RED TOADSTOOL LED NIGHT LIGHT,30,2011-02-11 10:38:00,1.65,13819,United Kingdom,49.5
554935,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-05-27 13:30:00,5.95,14338,United Kingdom,11.9
554310,22379,RECYCLING BAG RETROSPOT ,1,2011-05-23 15:25:00,4.13,15281,United Kingdom,4.13
569374,22978,PANTRY ROLLING PIN,1,2011-10-03 16:14:00,7.46,15281,United Kingdom,7.46
542255,90214H,"LETTER ""H"" BLING KEY RING",1,2011-01-26 16:43:00,0.83,15281,United Kingdom,0.83
555394,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,32,2011-06-02 17:03:00,0.85,12971,United Kingdom,27.2
542344,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-01-27 11:30:00,3.29,15281,United Kingdom,3.29
553908,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-19 18:28:00,1.65,18177,United Kingdom,16.5
574856,22960,JAM MAKING SET WITH JARS,3,2011-11-07 12:06:00,8.29,15281,United Kingdom,24.869999999999997
576838,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-11-16 15:21:00,2.1,18075,United Kingdom,16.8
579548,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-11-30 10:44:00,5.95,15073,United Kingdom,17.85
560772,11001,ASSTD DESIGN RACING CAR PEN,19,2011-07-20 16:12:00,0.83,15281,United Kingdom,15.77
563170,84976,RECTANGULAR SHAPED MIRROR,12,2011-08-12 12:44:00,0.79,18237,United Kingdom,9.48
576837,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-11-16 15:16:00,2.46,15281,United Kingdom,9.84
